"","U7 NRO","U6 NRO","U5 NRO","U4 NRO","T7 NRO","T6 NRO","T5 NRO","T4 NRO","T4 Total","T5 Total","T6 Total","T7 Total","U4 Total","U5 Total","U6 Total","U7 Total"
"ECSIT",7.45956915775908,7.60332940180417,7.59960799295133,7.56158753779191,6.83855131107002,6.5769259362757,6.79140127922532,6.59457401482723,7.61828167813448,7.75927417311956,7.65342650554921,7.61279751966772,8.5875853064541,8.74884791726142,8.60887857627738,8.65262860010727
"FKBP11",8.8938593803552,8.99913693945627,9.03098602728329,8.48253524684371,7.87368733308454,7.78382709182288,7.87963459113619,7.78176654654642,6.3161620775969,6.17216820278173,6.59785932912336,6.59438273776448,8.09693821680524,8.4318784738988,8.56706567371721,8.53915973844424
"PLAC8",8.58096929700312,8.48433931536586,8.37611086092676,8.06304677084784,9.78328672967405,9.5583558101259,9.48922049177038,9.66328621887382,11.6773807963373,11.6154816516905,11.7171526712447,11.7575331284836,10.8443909522689,9.90604938709233,10.6270877016252,10.5396401827741
"EIF3L",8.93482496486182,8.80966435195188,8.89671699644482,8.19974581387046,7.73229403116835,7.81849285440844,7.67887867386384,8.03261132621695,10.3707843137147,10.0583262929102,10.7421955054245,10.537142691267,11.1041284351618,10.3123768518409,11.2544913667461,11.0491907123421
"NIP7",8.75213348092374,8.65840438358828,8.9248605172842,8.60599206990618,7.08676708594268,7.47754123747887,7.15073974248704,7.2056162172065,8.97835892614927,8.89979242141117,9.16996587526163,9.16468799442138,10.0014238849975,9.97128922959885,10.2178306802041,10.2199320497852
"WDR83OS",7.53152032430105,7.43099632155707,7.62444562074732,7.63287761991295,6.87633953840321,6.63402529797468,6.71537175090341,6.68730445477458,8.84930923348172,8.78473024630041,9.08347848442587,8.81890545701476,8.93918988324576,8.89310550377009,8.8921910335942,9.12938253069578
"ANAPC5",9.34270292328909,9.35242889311367,9.45479499120648,9.12578387813123,8.43792509333554,8.55578303974642,8.30385837273363,8.43058740612241,9.21663051107085,9.24773091495407,9.25166715058986,9.28387618386583,9.95613045358309,9.9225115251205,10.2810839870234,10.1828759513726
"ISYNA1",9.18478785549434,9.36999530288388,9.24018799288369,8.92267549338508,7.83272543410903,7.92146270971587,7.73145630022658,7.82602439912791,8.02237686073674,7.98089192759739,7.71076326177151,7.76905717125213,9.03689792305356,9.26686690122311,9.19216215002831,9.16540691491707
"NOP16",9.40782771616531,9.66442399585496,9.34353295232983,8.49615978623478,7.32190681803829,7.14704754137906,6.91982792205295,7.12868373902554,8.21191650227298,8.19770146234324,8.51918038707617,8.59480747823589,10.2690782155536,9.932528986799,10.7171579298168,10.717072499158
"CWC15",5.19990415181352,5.06413295552984,5.07740478727347,4.72327558305427,4.73606042126124,4.45838340081468,4.64632227077762,4.82300455757762,7.36503899148499,7.00897835006229,7.83778354231291,7.47701031650349,7.72916199886219,7.33372053297973,8.23423702500848,7.9034548684277
"PDE1B",7.33154630003008,7.41848951667763,7.3479626388597,7.98489208953026,9.20190171719809,9.51560592607847,9.2770196719106,9.52498405390472,6.9441586528709,6.93874507397361,7.13978727955251,7.0145603623006,5.97959516152974,5.55145921811149,5.68931195929255,5.59464334078637
"SIRT7",10.4921188509185,10.3926535886962,10.3966769540993,10.285256031654,10.5448384860641,10.4501963375857,10.711976472621,10.5473467773532,9.74670638105314,9.53557220427353,9.61349407264851,9.54153800587512,9.12912189252983,9.01307348082965,8.73175682533907,8.9463765701959
"NT5DC3",7.55139470187281,7.58638224906052,7.49380444845941,6.75941502633097,5.40320284362327,5.43405619590468,5.47944003965086,5.43091890828939,4.70560817329205,5.01236500128707,5.01707991522491,4.91857122687737,6.82787656267033,6.89553616903656,7.32088316292437,7.10950949028865
"CUTA",8.96026611763181,8.90703559554346,8.80969702989842,8.19352446550033,8.21252480992788,8.02596510573814,8.11512070898735,8.17829584884933,10.6217985270554,10.688821542555,10.7291498105035,10.8112458297956,10.8256574803224,10.3959697869958,11.0576142429833,11.0022822487089
"ATP5MC1",9.12587670816396,9.18908312995382,9.0135985323319,8.44156348747659,6.89976760140682,6.85973453377377,6.72142246783463,6.40074793805223,8.88715906960832,8.58554711391622,8.64388887197424,8.5934802618283,10.5797159870683,10.4665369251283,10.7360250246308,10.6084721998802
"RTRAF",8.86631941295217,8.37122978697626,8.48653397753139,8.04146474272332,7.177814996047,7.08902230648805,7.12600047220806,7.2782211355906,10.5800342734998,10.423265248419,10.8494957629326,10.6878673984286,10.9040612313067,10.4814518952454,11.180371691987,10.9584157383465
"PPIL1",8.45287053592204,8.66931406406672,8.32063874348325,7.90056729115766,6.99884058492188,6.94409460760734,6.7488252420655,7.13233529736305,8.45138523394031,8.73296291704585,8.74451967860139,8.79703318804779,9.45163719159772,9.32712292985779,9.77372947799935,10.0236814235462
"YPEL5",5.62478221971642,5.49106621002152,5.44055540275636,5.51219926445419,7.08836044333425,7.39313974204291,7.14701964705486,7.27882823516876,9.87259560146991,9.40127348595842,10.1065348026588,10.1070563436521,7.93899405186174,6.85729189828234,7.90548282223366,7.90421294422753
"CIAO2B",9.5264878014265,9.49743041411213,9.29798370418039,9.12505806659859,9.09801549733296,8.82074740293614,8.95725491157685,8.72515591215827,10.6779596215515,10.5299473898532,10.6805939777596,10.7116141896693,11.0789678570975,10.5878528974572,10.7837498100304,10.8252628615118
"MRPS23",7.72721814035091,7.96777688990998,7.80768040156299,7.09768358924255,6.11077424409812,6.22181454668973,6.17795617380125,6.50104121350053,8.59177641444571,8.10222771970119,8.91158504079179,8.87897116415834,9.45558395507152,9.15112146734554,10.0035783884736,9.85367484400932
"STYXL1",6.8485518289478,6.93150035446787,6.73797215438291,6.76918667523025,7.53859320998065,7.66741330850293,7.48081828584584,7.69995663059745,8.97143853719006,8.79390495768408,9.0254157007738,9.09062726182791,7.93199706422217,7.92751020713549,7.86746480240264,7.91276689360932
"GINS2",7.71575310659926,7.67905997120014,7.49456681356431,7.00592614550149,5.67405999191865,5.64343756917289,5.56633222893544,5.47235971840798,6.76103125983003,6.16607337784647,6.65984936802214,6.55767197384515,8.58481670273854,8.40612235151495,8.93859163715433,8.91725958698145
"SARAF",8.92963021055115,8.85050765709033,8.90420446384196,9.02602707759564,9.657609587959,9.90196446461279,9.78535938623039,9.94896841116475,11.0747387965271,10.9568814623519,11.1827606808001,11.1890746786795,10.483985564069,10.0442765851324,10.4256153004014,10.2182156455385
"LSM7",8.66584643545532,8.64800600704721,8.52056684483275,8.26143775184832,7.7213281133572,7.64930902661501,7.49306013747731,7.56460221564519,9.20002818615115,9.4183802759999,9.67794796508979,9.60391717438312,10.3233823095338,10.0962438201989,10.4264518806242,10.3839123595029
"TRAPPC2L",8.08764210138034,7.91278305506624,7.94306183264874,7.87894247365094,7.15922463960605,7.05332072337911,6.86395667426687,7.3239495889808,8.14276507771584,8.22915443498145,8.04931627983821,7.96872994255433,8.85476726843656,8.84453141344365,8.77673975265278,9.055143884812
"POLR3K",10.001389880669,9.83501879802905,9.9574781524441,9.82193970219119,8.7347740049651,8.66270324286248,8.6688688203962,8.53973707787028,9.69836124617465,9.59285579132521,9.83875372211483,9.60283788789704,10.5851781395807,10.5601885839056,10.5953633936277,10.7791555379143
"UPB1",6.00481845829751,6.02730291408979,5.71976196526377,6.60537534785831,8.39833607504751,8.64715308071997,8.57683332328815,8.66507728918858,7.4658268923447,7.15906837606936,7.47838584905144,7.32635082441964,5.74248911320446,5.47680342757967,5.11426085819626,5.17437622297581
"ATP5MC3",9.58095308898942,9.40379355478195,9.46359029832871,8.76544346097242,7.85143053987432,7.73373536705373,7.62488286398705,7.96947272346665,10.8866226990557,11.0121636151079,11.0408363284573,11.1234070928484,11.557315144221,11.1558779335897,11.9294239382927,11.9500015970387
"PFAS",9.51216061389941,9.68457012286106,9.53455176686095,9.13595753035094,7.46384805449503,7.34913858605078,7.33186407396028,7.27747699492843,6.90648422176601,7.22231700612273,6.86767683720147,6.92230037088499,8.93280385672441,9.04195108959578,9.08554772582428,8.99687370178885
"ACP1",9.79328004354451,9.68487498339792,9.70819880046349,9.37846590704453,8.67820578436651,8.66462437575688,8.43877782749303,8.86186421704791,10.0573000972487,10.0014288715932,9.937545844062,9.98940121885722,10.5118690792961,10.4636952164692,10.782574673171,10.8039645603288
"PFDN4",6.01212427073995,5.07579877109167,5.19662834737647,5.26366520172821,4.4647836722223,5.0034878302768,5.09561554281323,4.7810572812974,8.55458440188575,8.15321326977698,8.64660940022451,8.17320898882411,9.42423211174965,9.15832200285095,9.86846667048688,9.61108740936164
"PFDN5",7.86195367803858,7.93354964736524,7.88738313669802,7.39139961709245,7.36331595990662,7.69967460293558,7.42126668741657,7.69780466234853,11.4283986262918,11.3071705561391,11.7253603721559,11.6123734745894,11.3171825510065,10.6187195241357,11.2405529999131,11.2537365669827
"PFKM",9.96299590677144,9.96580222648707,9.93765527238754,9.40659933375343,7.82609476160574,8.0380425796336,7.70994069274112,7.97701286075712,7.90673086424269,7.80401403038231,8.05767801143162,7.92160238798755,9.85108615543394,9.86770815000463,10.1617220436773,10.0510743173215
"PHB",8.4732653820045,8.27833261417646,8.54077389963371,8.44849167107539,6.84025754690705,6.68114615875887,6.99122233795641,6.51236502148417,7.9180868457999,8.04985490945372,8.00268263447544,7.93572080202701,9.41503602745514,9.53426100671849,9.52409384635004,9.73026840064876
"SERPINI1",3.58377961240926,3.69226668070166,3.82306202741913,3.47820915657712,4.65090672152071,4.97042466808118,4.92680663701928,5.3189206392795,7.59409353425385,7.16854975088331,7.809662856944,7.71491514633242,5.71836314055039,4.79367169057455,5.70082175063962,5.6828784560546
"ATP6V1E1",6.90456479542075,6.71873198938317,6.72367112593743,6.65091939530986,7.2235720728166,7.43752670501061,6.92647040523561,7.09171332176641,9.30649788560497,9.12041255503171,9.38958292271037,9.48725851535906,8.92136449305649,8.5523593986661,8.86425508352596,8.87753313040963
"PLCB2",8.31053460779568,8.35273405446986,8.26356931236702,8.52488222714189,9.58337585329444,9.91731687749925,9.70930073874408,9.84148223824942,8.34892274590255,8.14658609065213,8.47335466776479,8.36421282790481,7.58727788520957,7.08062660440066,7.2029475679843,7.05135998801552
"PLCG1",8.15676424622812,8.34637558593798,8.27632942015104,8.01556267031968,7.4886433990555,7.49231409014085,7.42667348203487,7.47747872462008,6.44345447625217,6.56688134505146,6.56735070048242,6.35978774233864,7.16738908647795,7.40020393258094,7.23452830355985,7.18117495114895
"PLK1",10.2363238159307,10.3621495418276,10.1836161566909,9.87820536927025,8.23075894459137,8.30684518313166,8.20737538350977,8.52414426234572,8.39687681531213,8.1045417687664,8.46132069657779,8.28988466122539,10.2871977737084,10.1247389210528,10.4004845776247,10.2388407577415
"ATP5PO",10.6939252731748,10.048193919093,10.6992766578065,10.544323965147,9.16116209875357,9.30967486811408,8.97881170176665,9.44350623636223,11.203010219877,11.3309732717926,11.3523018759397,11.3707753407468,11.8755707696672,11.263647499626,12.0305759130146,11.8458578663964
"RAB24",8.59577094044049,8.82900341281492,8.70295197866461,8.67375011542688,9.46095115427458,9.49405653884144,9.45685663606384,9.55787549778539,9.2983053833156,9.24637748634867,9.20437216121969,9.28096596178484,8.2816684737127,8.20083122163354,8.13224927403047,8.15872470753337
"MIS18A",8.27032646679413,8.31676767520629,8.23142018855948,8.0159235288554,6.67799337358046,6.63778515620469,6.40863605911418,6.59569879540389,7.3426390251282,7.2816033386628,7.2762073337419,7.22210313035339,8.89116914240416,8.70341169975307,9.15696042240023,9.07586058414264
"POLE3",9.23309144551643,9.37917342762236,9.31269283538743,8.84758186002086,7.66889220103084,7.80597501422877,7.7363332595777,7.86588631131424,8.28191625681784,8.41680829862104,8.5392462433236,8.3890803073399,9.65239045684703,9.44642157211383,9.76528888360884,9.71608536243825
"POLD1",8.8301982595036,8.94251717395516,8.84306866395961,8.75590744307013,7.83521247968516,7.64517118460454,7.68487086537851,7.78697031495488,7.77627257004196,7.65116385748049,7.58716292943574,7.58344668150858,8.7843841413968,8.93794490860121,8.81843196359205,8.89771402840475
"POLE",9.01514316814087,9.08503836172961,9.02932050771374,8.74360592293635,7.68822747320493,7.87850053757475,7.82257987930392,7.94139428255059,6.64122982196108,6.50780866254944,6.73808525599681,6.61022579167251,7.77229286756333,7.74435396839239,7.85534146321652,7.81294605619788
"POLR2G",7.92627839503806,8.03583147629489,7.93823336259087,7.78778744025992,7.63963252710731,7.83264412995853,7.74037402268045,8.02959908175792,11.0983201784407,10.9047556564207,11.0824572561736,11.2112930641789,10.953791716343,10.6095544968769,10.9346034685093,10.9615502183438
"POLR2H",8.29927497687646,8.29441690233442,8.38740311075846,7.45789629259424,6.89911500441527,6.68794785511881,6.53102076531336,6.84807795544602,8.37703345166402,8.31192573833238,8.35035836134647,8.46059927994868,9.6073170923945,9.51052039281814,9.95411567485166,9.95700826083967
"POLR2I",7.11533194023763,7.16284147780317,6.84195322906407,6.57480157500116,5.89161300857782,5.68309663722722,6.00185699484646,5.6915781688882,7.39922585150779,7.34836315381283,7.67372485565308,7.6257102257463,8.29667025121516,8.37357121355333,8.46046374383311,8.49725965499685
"POLR2K",6.91242689630135,6.84331965166145,6.86316670064049,5.84400699534977,5.70099685775634,6.07631145972148,6.05180009759962,6.05802591100751,8.8717745420857,8.72252511495796,9.0344928552965,8.92006260632341,9.29447423210785,8.88730678328799,9.69579972811306,9.27704171281536
"POLR2L",7.73704479501847,7.93686271996323,7.60621267151609,7.1958915989567,6.35419956460862,6.0508172444714,6.50117006736988,5.83400739273948,8.58286491366134,8.67152226020971,8.9293135805902,8.87809883803298,9.58351592034516,9.73168085116033,9.80801189169116,9.84086879429551
"YIPF1",5.31925342186492,5.19982393208229,4.94236078825637,5.26137007552664,5.99993001701664,5.98312271870328,6.11159541809376,6.04850526829618,7.1933049355127,7.020459918276,7.43532370820699,7.44851676802354,6.44020152415529,6.08448566795676,6.55428135942403,6.44159863987759
"PRR13",6.56376484562547,6.68666213400866,6.4561770697245,6.27803378168574,7.52925591709227,7.45213709336464,7.83945663142859,7.68546812329492,10.542044521722,10.3086691027544,10.8734994710926,10.8222060530746,9.95837696960178,9.20729072122823,9.97312711649059,9.55885620657424
"NLE1",8.58871359229748,8.70171310966092,8.56210784363558,8.16773878030961,6.24082829442091,6.3522534044776,6.18836594702994,6.19651623321932,6.48980724948753,6.61359781241154,6.33776920800863,6.2119428811795,8.30559906881589,8.64478439023983,8.54179281799153,8.66134593754617
"MRPL50",8.1692180753886,8.09022946549221,8.16517834214729,7.0603948703011,5.05760977387329,6.23910712067233,5.84491803991711,6.03286164296253,8.46925067105908,8.48044824193761,8.81547882710354,8.69887452230418,9.85327962362033,9.80441202435929,10.1694112706953,9.93070854271132
"NDUFB11",9.31308055523635,9.24357301670885,9.14562736559348,8.98446111064502,8.80770351173102,8.52275543716831,8.66791400616412,8.48730179648188,10.715491625048,10.7002312058628,10.6411714977564,10.7467053850136,10.9325469409659,10.7016501410423,10.9965375477379,10.9933965650533
"DDX49",7.81373390546564,7.96740989208273,7.8170013876116,7.67296631996915,6.89466611345273,7.01572637366074,6.94006993749614,6.85299347822277,7.66261736705467,7.86824929339585,7.84523799576182,7.76723862996235,8.5605791999299,8.90432364481908,8.7405200891974,8.73261891672175
"PPA1",7.70437626155642,7.7842826773032,7.72880443366248,7.46144158827245,5.88870826303315,6.25897862742323,5.82987069413634,5.69789392732774,8.64381861914581,8.45574462397943,8.50420337408192,8.70806083629111,10.5657457209473,10.1352668371209,10.6446851155977,10.379137581904
"SLC35F2",8.2794804700118,8.11746520862691,8.37948436866092,8.06268047323061,6.52395153863849,6.64044958021006,6.557345711528,6.77046647276918,6.76772680845623,6.91491758945945,7.10390327397681,7.1187491127214,8.82140007306593,8.89984884834816,9.02362579677207,9.07688222264147
"HAUS4",7.74430646587758,7.65088517421444,7.78838518800553,7.47632250100477,6.2511935451735,6.63881892484687,6.46528919297978,6.78419076204137,7.49961430292054,7.39861922178324,7.71933667231554,7.54366826477269,8.4812866691478,8.322711530892,8.70691256794349,8.62158450346393
"MRPL16",8.22410829477567,8.01186187948266,8.12496612290619,7.50575483587264,6.75695869345761,6.9933731078119,6.72527779830718,6.98281172871613,8.32500424842569,8.26430047878889,8.47301164527917,8.27991995466694,9.14743871607713,8.94735994396675,9.33028203988556,9.10893220657528
"CLN6",8.38928470196086,8.47810928659105,8.46166929162564,8.25950128325969,7.18951876984055,7.38979236704959,7.52136009544713,7.2758596256261,7.46209799432324,7.36812076188908,7.38303549896778,7.37184763847758,8.56881209530082,8.72570441743468,8.65592897592355,8.5974659452887
"PINX1",7.58395336326557,7.7112064222062,7.4646943918177,7.27318901380757,5.95125938246538,5.86813061023817,6.04368383782762,6.06210822769703,6.73649373530068,6.6623052524663,6.84242834888686,6.48832477110473,8.54435287848344,8.41322403751261,8.90052062047697,8.73265891557345
"MARCHF1",5.95672027127312,5.52078956073248,5.09634421333908,6.28406521318882,8.24423077580286,8.16879136594344,8.02967901436243,8.14037831235879,9.30835568541287,9.03176726085552,9.12583542420631,9.33123515257396,6.82505908406426,5.99656452656817,6.18166922822261,6.14618982097329
"C14orf119",6.64254778882382,6.48842573717813,6.38823001848352,6.02821951773676,6.194260167063,6.53651493304639,6.05253836533726,6.41387629804864,8.68716560144433,8.62126224993606,8.76019184346018,8.64115878538522,8.51034077679401,8.13519835634247,8.54626752683911,8.51619341440994
"CDCA4",8.60950670581754,8.78835615117827,8.667841765756,8.56035803222961,7.40052803421633,7.34715217361831,7.11559871839345,7.57316271847377,7.3913718159397,7.31218001619825,7.56701923983056,7.63012721531716,8.61259377210359,8.71388204609876,8.71847786472578,8.69703722462898
"PPP1R7",7.86121451057421,7.82821247412295,7.8124334045128,7.28458231896629,7.39578425756089,7.55353700967733,7.46922952102981,7.54394902232597,10.1984856786096,10.065765924384,10.2471033777342,10.1854557782205,9.84523522552687,9.49098614324452,10.1253992274114,10.1612728506592
"DMAC2",8.5663800564331,8.58738989709715,8.5040070374159,8.38692573285159,7.79784026108103,7.86769681067217,7.84883331029814,7.98150310946593,8.86965255879827,8.89149947592336,8.75056776215495,8.82393137941821,9.25857411130319,9.21539367883557,9.12000919594055,9.17925390224842
"TMEM38B",6.33276634657911,6.47878151540592,6.47501050938249,5.83069298803325,4.78637160298729,4.99799355537607,4.74391537903474,5.01859181650711,5.73860254578713,5.62118514907858,6.08159944583644,5.71426954202889,7.53888989565497,7.65550924818022,8.44388995700645,8.16949427310422
"ARMC1",7.15989688101781,7.2661952978767,7.07227500045432,6.70836844332783,6.25815883880031,6.61542151076556,6.39022411155538,6.65025475258005,7.83740516974474,7.78383166657876,8.12978903126506,7.91434619598032,8.76265822951818,8.34161639683775,8.91408263077063,8.75537044268613
"NAT10",9.46030498402288,9.53914239599249,9.4424998914529,8.91986014005387,7.68247415843809,7.73248337050292,7.71366693014307,7.91040967476847,8.1440486222387,7.96333823441604,8.23627295723063,8.18548591200487,9.86956068630873,9.72417784060147,10.0622509907861,9.80311536802129
"OGFOD1",8.77818005049265,8.7406977767839,8.71284331050352,8.43943540716737,7.36236601471837,7.5891065466956,7.26285423093608,7.34987278811204,7.95802793856242,7.84437647257176,8.15654026881808,7.83953378086731,9.1320816616337,9.31947242525654,9.51699299432811,9.39653718349569
"CCDC25",7.51159847710299,7.34671073893107,7.5705704269964,7.15953459123909,6.38420880954138,6.63553699983586,6.24975514424946,6.61985460263502,7.96537058968783,7.8336079035182,8.2047696150276,7.81871218386693,8.52805505632172,8.7388205764644,8.7523969039299,8.648080358715
"IMP3",8.43727387972795,8.52326321680008,8.41696216805642,7.69534200108857,6.88998866490189,7.08101230697274,6.76413083443296,7.35078566024049,9.86037741885635,9.67291396488438,9.87178011812357,9.84701072168726,10.6856519870579,10.1128083874838,10.7451376559184,10.7097476452377
"MCM10",7.48830053577421,7.56909331082182,7.49023534506979,7.0283194635666,5.56673307015963,5.6303884067601,5.4331599039397,5.60535195796116,5.44483032005127,5.39133453100056,5.64055178940024,5.48865731451924,7.21192806163311,7.04148472302551,7.6453953534676,7.46685018121026
"GALNT10",6.6896010137186,6.79419797299072,6.6066472725023,7.02646821669511,8.07333850547424,8.03139488184574,7.99710805544905,8.06673772126462,7.28660552880506,7.16604312908426,7.31950629814629,7.3601895339167,6.37701649043866,6.2563340206151,6.23253841303527,6.36542508704942
"PRIM1",6.7527606810335,6.80091108222781,6.57948676703247,6.21486671239564,5.52606125032922,5.78787225773671,5.70543526419856,5.78325844176699,6.75028512835945,6.57663757943361,7.02449328068376,6.81872744473465,8.0458654922571,7.89497019265783,8.25507665278251,8.11281993896594
"FOXRED1",7.73997233553716,7.73777939671675,7.79739021407081,7.59267639075767,6.7734316074843,6.72465976364423,6.74797417980023,6.90686634358592,6.73075249815995,6.71811505171851,6.75533803684057,6.79860138322959,7.79016988016963,7.9099802993535,7.86781750267663,7.86969793392994
"NAGK",8.1010039060701,8.18031866836293,7.97480462764438,8.22103319159952,9.22661199979843,9.12476942600524,9.06043292210156,9.00347795376807,10.0882671226281,10.1196197993272,10.1556522950118,10.1067219675888,9.02430729237646,8.38941947734317,8.65787807350787,8.80683332122133
"DOCK10",7.40725248929374,7.35159763451685,7.268552203186,7.50307136584283,9.31426751832562,9.41488074935678,9.30588730810014,9.42765883470909,9.7479829689452,9.58476688288498,9.89602327281901,9.86812459481949,8.32701907125173,7.22463370451577,7.85056475824823,7.83864569882319
"TRMT1",8.42673429266368,8.38952861624901,8.42663598182369,8.24906600912537,7.34145980278032,7.20513254032021,7.12401354425017,7.14417548212272,7.21730480130447,7.15128124476631,7.03345973102647,7.27362047783847,8.37846886854871,8.56257022459776,8.45623604223933,8.41998214097625
"TSR1",8.51495713194014,8.41182704627671,8.52441528251464,8.27333859337999,6.60289020827802,6.77893730335388,6.58854643230925,6.85807565196825,7.17838963415972,6.99218827658127,7.23696469021229,7.1884427705706,8.93925928859879,8.95284626238368,9.11515438041103,9.08648815644253
"ASF1B",8.38934767473836,8.37506323153309,8.34936817774865,8.25357020236598,7.20653078004908,7.0858898354846,7.146251141109,7.33481030574678,8.27933671195145,7.85707474187163,8.33745265938469,8.21805987506045,9.15427459803484,8.911103834534,9.12093962140688,8.96190052182137
"INTS13",7.58374272092825,7.68306396390747,7.61052186202795,6.96107308246869,5.46542154800309,5.97948718204722,5.54614693064561,6.03334354552445,7.15647740982123,6.84256103759963,7.69518031711877,7.28380741187035,9.18885006109264,8.77928801155594,9.84326520444016,9.39053691614577
"OGDHL",7.64376642103758,7.90631340624791,7.71915964148332,7.33902522706661,6.24023120469787,6.0392445289873,6.1109217840477,6.10794820503456,5.93420776728685,6.06027860463765,5.71946302964085,5.7730991596825,7.2828614767762,7.38574644509373,7.38734051387992,7.42881533810178
"TXLNG",7.90564352380955,7.90067986228757,8.04089080469675,7.71655434132249,6.39857010447128,6.26977208625085,6.04473875828758,6.40695278790086,6.37373257163974,6.231383998122,6.53580045380159,6.55855008683347,7.98358959753973,7.90983442393046,8.49582233932938,8.37684719578572
"PRKCG",7.84118866642549,8.0401969185354,7.90959739394988,8.14602598022408,8.45432023368483,8.47049146315273,8.66143900197289,8.49099098570503,6.95669510977584,7.0741567128161,6.99753689630037,7.03346358663621,6.91869081406768,6.95902631789617,6.68037478570194,6.61095122959398
"CISD1",7.68399419123826,7.72949303985506,7.65561138391995,6.44000913514565,3.81889398203864,4.68319520371152,4.73856604782947,4.84797627986349,8.56507401781659,8.30420731439961,8.75228887719053,8.57254443983735,10.5794083386755,10.220832586857,11.0751008812697,10.839862079082
"TEX2",7.44580962824058,7.51950164274025,7.53986872619555,7.18173324350716,6.30981819711657,6.27264905097072,6.18451798409442,6.18405625230019,6.25294369145907,6.15009422538331,6.32973318580986,6.20796459264755,7.46871489452887,7.42759891677561,7.77371115907718,7.68361453741707
"TMEM126B",6.14967608710208,6.30073183324901,6.28970903587419,5.82249946036464,5.44426447099531,5.42386953160125,5.45325536152842,5.40699200459511,7.62004672617392,7.3601135051478,7.86439056197355,7.78389824689169,8.62102621177619,8.4599073440281,8.70833439654344,8.61719000168176
"PBK",7.662473423032,7.48429838540148,7.64803998864348,6.97228714847444,4.76150243865885,5.39937169381176,5.04474164899691,5.44755911601111,6.98069214138076,6.36397130068631,7.21332537970824,7.02186789046687,9.31214352847036,8.94597084785038,9.79008157958719,9.54658635209472
"GSDMB",9.01082938310523,8.97104625284761,9.19224316846771,9.00817349660969,10.0264628925624,10.2883291670521,10.1227162341838,10.465534026934,8.4488292938574,8.11046344413634,8.70505751846998,8.56786989211694,7.84769594490988,6.66574890485658,7.34181990039879,7.33774818855401
"NXT2",6.15755213172939,6.01769360387313,6.12953332692092,5.90379277483729,5.86356751753775,5.7782038252638,5.75616916045277,5.76541629577401,7.62825778981438,7.204469702369,7.73396007942255,7.68101046365734,7.58171098788276,7.38915381600474,7.74724528449821,7.64424470963092
"PRPS2",8.21289238849542,8.3044744294052,8.23347269251876,8.06658917972788,6.05013922830873,6.3193486464253,6.22464516193744,6.48315995362478,7.07235938478964,6.70782786524883,7.14642235417281,7.03573724244234,8.67845396896244,8.64661045696123,8.96696508509177,8.8948536569455
"DNAJC12",5.92148574041337,5.97878242925987,5.88007684063871,5.64882586778785,4.70264093324822,4.19031077683134,4.86791694358493,4.59792606151238,6.42327289686025,6.32376636893292,6.84368447069861,6.56258309843646,8.5719749017942,9.04026208251189,8.86277894970946,8.9711091964341
"TWNK",8.51185117367537,8.59947002661787,8.63000061948524,8.15177644652971,6.46031315173761,6.49100128501717,6.37886107819985,6.53542824118274,6.53054272206874,6.68006180015157,6.71146177213113,6.47326741656544,8.51131952370477,8.57126765211336,8.73390051132354,8.71679735296004
"PSMA2",6.35803990364731,6.25262935921644,5.93904519337483,5.28688663941482,5.03288884194842,4.99204845972507,4.94021227663508,5.02918658281989,8.24739096205911,8.25023485651096,8.44352403183802,8.26057319344017,8.59714996676007,8.00790220190351,9.1064275133767,9.27301937688387
"PSMB1",7.91881231904458,7.84703061158499,7.71666746807758,6.74602443299264,6.86521150468395,6.96622393585954,6.67456745867793,7.10485281340665,10.1908373513518,10.0785768930616,10.230300296857,10.2876711419651,10.3061944613237,9.72491421038879,10.6411586278323,10.5960221668764
"PSMB2",9.62816052526967,9.60743158949538,9.48973507506484,8.85142641046859,8.21798582316955,8.18114691956567,8.16437997999327,8.41146044486112,10.7680808691567,10.6724372631398,10.887563582616,10.9400602103155,11.3633602539128,10.9670831823054,11.4678247621195,11.6019649654905
"STARD7",9.94290531347872,10.0411281574141,10.0157557592003,9.93020672823952,9.08981023837157,9.11718154694274,9.03320595815489,9.1061661005382,9.90673087717631,9.84016110265575,9.74240789971103,9.88613767175729,10.4431663783602,10.3887382609128,10.4936593268559,10.4959953426781
"EXOSC5",9.65812090014531,9.70577855880904,9.48522175812762,8.92237460312549,7.16902000104793,7.20570522039145,7.25153082990031,7.16965574244789,7.86950202544949,7.92300040599008,7.96698436308669,7.92243808953114,9.46460820071437,9.76374985714083,9.74251860217414,9.78368793834217
"DHX33",8.62242839949745,8.79585116548266,8.74252523214883,8.39996850881885,6.48612987974979,6.54896889836387,6.50702752891751,6.30151941561035,6.37396703237516,6.15554897906263,6.19236481983124,6.15174524083946,8.14641226518741,8.32293104379673,8.34255007596961,8.33934772587432
"SPPL2B",9.067291359099,9.03401657166542,9.09118441251398,9.23088358710243,9.19765213991472,9.35312666343321,9.34147221837928,9.28919464132392,7.9203820944494,7.9856795276014,7.73048857040452,7.71778716967989,7.78580688947389,7.7737496829549,7.39159715213181,7.42587943147115
"PSMB5",8.39790923904469,8.58192641656587,8.41531306162659,7.85330375371102,6.67337021055092,6.75536566475168,6.80322013549987,6.93092849546659,9.22682816561204,9.34498660663693,9.27619557870116,9.17551474144038,10.1355481918628,10.1285784453963,10.3599719376857,10.2978066766496
